Date,Close,DailyReturn,Underlying,Leverage,Source
1999-03-10,10000.0,,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-11,10048.9736328125,0.0048973632812499,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-12,9804.1728515625,-0.024360774562156462,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-15,10085.693359375,0.028714355823258764,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-16,10171.36328125,0.008494202512647986,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-17,10097.9248046875,-0.00722012128874383,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-18,10293.775390625,0.019395132141069693,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-19,10030.6142578125,-0.02556507431201316,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-22,9908.2021484375,-0.012203849757222773,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-23,9559.3720703125,-0.03520619310133977,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-24,9883.73828125,0.03393174871232896,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-25,10244.80078125,0.03653096528111788,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-26,10134.6435546875,-0.01075250060148647,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-29,10501.8564453125,0.03623342929067852,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-30,10428.4189453125,-0.0069928112598395264,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-31,10275.4150390625,-0.014671821975350774,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-01,10489.6015625,0.020844561764489233,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-05,10869.046875,0.03617347238969537,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-06,10890.4697265625,0.001970996335637798,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-07,10777.2490234375,-0.010396310349116367,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-08,10862.9189453125,0.007949145620435472,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-09,10930.2529296875,0.006198516689112976,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-12,10856.814453125,-0.006718826822665225,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-13,10709.9150390625,-0.013530618460575905,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-14,10342.7255859375,-0.03428500149494573,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-15,10483.4970703125,0.013610675755180157,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-16,10177.490234375,-0.02918938536302551,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-19,9700.1435546875,-0.04690219972653342,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-20,9920.4580078125,0.02271249408659881,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-21,10410.0595703125,0.04935271759775928,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-22,10691.5556640625,0.027040776457492477,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-23,10832.3271484375,0.013166604449170505,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-26,11081.7236328125,0.023023352319171186,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-27,10911.892578125,-0.015325328470080057,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-28,10538.576171875,-0.03421188428837585,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-29,10452.8828125,-0.008131398205736273,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-30,10520.216796875,0.006441666436217908,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-03,10465.1376953125,-0.005235548147530689,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-04,10299.87890625,-0.01579136308321316,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-05,10612.013671875,0.03030470245971495,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-06,10226.44140625,-0.03633356284178957,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-07,10373.3408203125,0.014364665891765771,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-10,10477.3701171875,0.010028523951637114,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-11,10642.60546875,0.015770689563733287,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-12,10862.9189453125,0.0207010846365967,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-13,10660.96484375,-0.018591145030097622,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-14,10459.0107421875,-0.018943323097148745,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-17,10647.201171875,0.017993138579389223,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-18,10599.7587890625,-0.004455854834209516,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-19,10746.6572265625,0.013858658524529721,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-20,10451.3505859375,-0.027478929903439253,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-21,10354.9580078125,-0.009222978153148764,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-24,10091.8203125,-0.02541175880326807,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-25,9761.3271484375,-0.032748617576270345,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-26,10033.6787109375,0.02790107926498453,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-27,10024.4873046875,-0.0009160554682681177,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-05-28,10189.72265625,0.016483172309992966,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-01,9963.28125,-0.022222528903778294,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-02,10131.603515625,0.016894260174076692,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-03,9987.7685546875,-0.014196663017426281,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-04,10293.775390625,0.030638158489754375,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-07,10507.9609375,0.020807287778016548,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-08,10244.80078125,-0.02504388413843972,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-09,10416.1640625,0.01672685344586,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-10,10296.8154296875,-0.011458021599542123,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-11,10140.771484375,-0.015154583121165577,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-14,9949.517578125,-0.018859897054645747,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-15,10097.9248046875,0.014916022349544589,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-16,10616.609375,0.051365461750291885,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-17,10734.40234375,0.01109515897112856,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-18,10783.376953125,0.0045623974029178616,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-06-21,11106.1875,0.029935941985358427,QQQ,1.0,https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
